Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,8260GY-LRPW,"(1/6)POWER LSF RECLINING CHAIR, GRAY LEATHER GEL MATCH",Closed,,HE171118,10/08/2018,Promotional Price,,UT,US United States,2,371.76,2,371.76,38.872
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,8260GY-CN,"(2/6)CONSOLE, GRAY  LEATHER GEL MATCH",Closed,,HE171118,10/08/2018,Promotional Price,,UT,US United States,2,100.08,2,100.08,14.596
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,8260GY-CR,"(4/6)CORNER SEAT, GRAY LEATHER GEL MATCH",Closed,,HE171118,10/08/2018,Promotional Price,,UT,US United States,2,290.08,2,290.08,64.745
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,8260GY-ARPW,"(5/6) POWER ARMLESS RECLINING CHAIR,  GRAY LEATHER GEL MATCH",Closed,,HE171118,10/08/2018,Promotional Price,,UT,US United States,2,300.00,2,300.00,30.107
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,8260GY-RRPW,"(6/6) POWER RSF RECLINING CHAIR,  GRAY LEATHER GEL MATCH",Closed,,HE171118,10/08/2018,Promotional Price,,UT,US United States,2,370.08,2,370.08,38.872
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,5875GY-1,"(1/2) QUEEN HDBD, GRAY",Closed,,HE171118,10/08/2018,Unit Price,,UT,US United States,2,199.76,2,199.76,31.820
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,5875GY-3,(2/2) QUEEN FTBD & RL & SL,Closed,,HE171118,10/08/2018,Unit Price,,UT,US United States,2,198.24,2,198.24,18.100
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,1855-4,NIGHT STAND,Closed,,HE171118,10/08/2018,Unit Price,,UT,US United States,1,60.00,1,60.00,7.511
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,1855-5,DRESSER,Closed,,HE171118,10/08/2018,Unit Price,,UT,US United States,1,152.00,1,152.00,26.800
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,,UTACT,ACTIONWOOD MFG. INC,S91290,SRSTE,1855-6,MIRROR,Closed,,HE171118,10/08/2018,Unit Price,,UT,US United States,1,33.00,1,33.00,2.220
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,,UTACT,ACTIONWOOD MFG. INC,S92952,SRSTE,1855-6,MIRROR,Closed,,HE173631,10/23/2018,Unit Price,,UT,US United States,1,0.00,1,0.00,2.220
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;,UTACT,ACTIONWOOD MFG. INC,S92952,SRSTE,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE173631,10/23/2018,Promotional Price,,UT,US United States,2,299.76,2,299.76,50.180
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;,UTACT,ACTIONWOOD MFG. INC,S92952,SRSTE,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE173631,10/23/2018,Promotional Price,,UT,US United States,2,298.24,2,298.24,48.500
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S92952,SRSTE,1904-1,"(1/2) QN HB & FB & SL, LT ELM",Closed,,HE173631,10/23/2018,Unit Price,,UT,US United States,1,95.88,1,95.88,6.876
"HOMELEGANCE, INC",UTACT,ACTIONWOOD MFG. INC,O/S Customer;,AMZ01;AMZ02;,UTACT,ACTIONWOOD MFG. INC,S92952,SRSTE,1904-3,(2/2) QN/EK RL,Closed,,HE173631,10/23/2018,Unit Price,,UT,US United States,1,23.12,1,23.12,1.074
